,location,total_sqft,bath,price,bhk
3202,Haralur Road,1230.0,2.0,78.0,2
3203,Haralur Road,1000.0,2.0,44.0,2
3205,Haralur Road,1300.0,2.0,79.0,2
3206,Haralur Road,1444.0,2.0,80.0,3
3207,Haralur Road,1088.0,2.0,68.0,2
3208,Haralur Road,1027.0,2.0,44.0,2
3210,Haralur Road,1225.0,2.0,70.0,2
3212,Haralur Road,1194.0,2.0,46.0,2
3213,Haralur Road,1000.0,2.0,78.0,2
3214,Haralur Road,1830.0,3.0,101.0,3
3215,Haralur Road,575.0,1.0,88.0,1
3216,Haralur Road,1255.0,3.0,130.0,3
3217,Haralur Road,1810.0,3.0,126.0,3
3218,Haralur Road,1464.0,2.0,56.0,2
3219,Haralur Road,1520.0,2.0,96.0,3
3220,Haralur Road,1520.0,2.0,125.0,3
3221,Haralur Road,1300.0,2.0,75.0,2
3222,Haralur Road,2017.0,2.0,125.0,3
3223,Haralur Road,1243.0,2.0,46.0,2
3224,Haralur Road,1027.0,2.0,44.0,2
3226,Haralur Road,1243.0,2.0,46.0,2
3227,Haralur Road,1027.0,2.0,44.0,2
3228,Haralur Road,2017.0,3.0,105.0,3
3229,Haralur Road,1243.0,2.0,46.0,2
3230,Haralur Road,1243.0,2.0,46.0,2
3231,Haralur Road,1520.0,2.0,90.0,3
3232,Haralur Road,1300.0,2.0,60.0,2
3233,Haralur Road,1985.0,3.0,130.0,3
3234,Haralur Road,1255.0,2.0,90.0,3
3235,Haralur Road,1056.0,2.0,60.0,2
3236,Haralur Road,1140.0,2.0,42.0,2
3237,Haralur Road,1245.0,2.0,62.0,2
3238,Haralur Road,1140.0,2.0,58.0,2
3239,Haralur Road,1140.0,2.0,42.0,2
3240,Haralur Road,1027.0,2.0,43.0,2
3241,Haralur Road,1194.0,2.0,47.0,2
3242,Haralur Road,1194.0,2.0,47.0,2
3243,Haralur Road,1560.0,3.0,90.0,3
3244,Haralur Road,1255.0,3.0,115.0,3
3245,Haralur Road,1520.0,2.0,85.0,3
3246,Haralur Road,1243.0,2.0,45.0,2
3247,Haralur Road,1027.0,2.0,44.0,2
3248,Haralur Road,1194.0,2.0,46.0,2
3249,Haralur Road,1650.0,3.0,100.0,3
3250,Haralur Road,1580.0,3.0,73.0,3
3251,Haralur Road,1243.0,2.0,46.0,2
3252,Haralur Road,1194.0,2.0,47.0,2
3254,Haralur Road,1520.0,2.0,96.0,3
3255,Haralur Road,1510.0,3.0,83.05,3
3256,Haralur Road,1056.0,2.0,65.0,2
3257,Haralur Road,1810.0,3.0,100.0,3
3258,Haralur Road,1243.0,2.0,46.0,2
3259,Haralur Road,575.0,1.0,38.0,1
3260,Haralur Road,1194.0,2.0,46.0,2
3261,Haralur Road,1243.0,2.0,46.0,2
3262,Haralur Road,1194.0,2.0,46.0,2
3263,Haralur Road,1140.0,2.0,43.0,2
3264,Haralur Road,1850.0,3.0,120.0,3
3265,Haralur Road,1194.0,2.0,47.0,2
3266,Haralur Road,1194.0,2.0,47.0,2
3267,Haralur Road,560.0,1.0,45.0,1
3269,Haralur Road,1243.0,2.0,46.0,2
3270,Haralur Road,1710.0,3.0,85.0,3
3271,Haralur Road,1730.0,3.0,95.0,3
3272,Haralur Road,3700.0,4.0,325.0,4
3273,Haralur Road,1243.0,2.0,46.0,2
3274,Haralur Road,1243.0,2.0,46.0,2
3275,Haralur Road,1243.0,2.0,46.0,2
3276,Haralur Road,1817.0,3.0,110.0,3
3277,Haralur Road,1225.0,2.0,77.0,2
3278,Haralur Road,1285.0,2.0,78.0,2
3279,Haralur Road,1225.0,2.0,67.48,2
3280,Haralur Road,1225.0,2.0,69.84,2
3281,Haralur Road,1200.0,2.0,46.0,2
3282,Haralur Road,1315.0,2.0,85.0,2
3283,Haralur Road,1976.0,3.0,92.0,3
3284,Haralur Road,1300.0,2.0,75.0,2
3285,Haralur Road,4694.0,5.0,375.0,4
3286,Haralur Road,1309.0,2.0,82.0,2
3287,Haralur Road,1027.0,1.0,44.0,2
3288,Haralur Road,1243.0,2.0,46.0,2
3289,Haralur Road,1243.0,2.0,46.0,2
3290,Haralur Road,1140.0,2.0,43.0,2
3291,Haralur Road,1300.0,2.0,75.0,2
3292,Haralur Road,1243.0,2.0,46.0,2
3294,Haralur Road,953.0,2.0,90.0,2
3295,Haralur Road,1230.0,2.0,67.65,2
3296,Haralur Road,1194.0,2.0,46.0,2
3297,Haralur Road,1092.0,2.0,44.0,2
3299,Haralur Road,1255.0,3.0,90.0,3
3300,Haralur Road,1735.0,3.0,97.0,3
3301,Haralur Road,1810.0,3.0,97.83,3
3302,Haralur Road,1200.0,2.0,46.0,2
3303,Haralur Road,1243.0,2.0,46.0,2
3304,Haralur Road,1810.0,3.0,112.0,3
3305,Harlur,1508.0,2.0,77.0,2
3306,Harlur,1752.12,3.0,135.0,3
3309,Harlur,1709.0,3.0,150.0,3
3310,Harlur,1174.0,2.0,69.0,2
3311,Harlur,1033.0,2.0,49.0,2
3312,Harlur,1200.0,4.0,244.0,4
3313,Harlur,1197.0,2.0,84.0,2
3314,Harlur,1310.0,2.0,50.0,2
3315,Harlur,1757.0,3.0,132.0,3
3316,Harlur,1174.0,2.0,76.0,2
3317,Harlur,1754.0,3.0,125.0,3
3318,Harlur,1200.0,2.0,49.5,2
3319,Harlur,1290.0,2.0,85.0,2
3320,Harlur,1752.12,3.0,116.0,3
3321,Harlur,1754.0,3.0,135.0,3
3322,Harlur,1754.0,3.0,124.0,3
3323,Harlur,1152.0,2.0,69.0,2
3324,Harlur,1290.0,2.0,87.0,2
3325,Harlur,1749.0,3.0,115.0,3
3326,Harlur,3385.0,4.0,260.0,4
3327,Harlur,2240.0,5.0,155.0,3
3328,Harlur,1758.0,3.0,133.0,3
3330,Harlur,1197.0,2.0,79.0,2
3331,Harlur,1174.0,2.0,78.0,2
3333,Harlur,1200.0,4.0,243.0,4
3335,Harlur,1200.0,2.0,52.0,2
3336,Harlur,1197.0,2.0,79.0,2
3337,Harlur,1749.0,3.0,112.0,3
3338,Harlur,1174.0,2.0,75.0,2
3339,Harlur,1750.0,3.0,136.0,3
3340,Harlur,1620.0,3.0,110.0,3
3343,Harlur,1459.0,3.0,135.0,3
3344,Harlur,1762.0,3.0,133.0,3
3345,Harlur,1756.0,3.0,131.0,3
3346,Harlur,1755.0,3.0,130.0,3
3347,Harlur,1864.0,3.0,140.0,3
3348,Harlur,1331.0,2.0,88.0,2
3349,Harlur,1752.12,3.0,133.0,3
3350,Harlur,1133.0,2.0,55.0,2
3351,Harlur,1756.0,3.0,128.0,3
3352,Harlur,1749.0,3.0,120.0,3
3353,Harlur,1197.0,2.0,82.0,2
3354,Harlur,1303.0,2.0,90.0,2
3355,Harlur,1754.0,3.0,132.0,3
3356,Harlur,1532.0,2.0,65.0,2
3357,Harlur,1174.0,2.0,75.0,2
3358,Harlur,1756.0,3.0,134.0,3
3359,Harlur,1197.0,2.0,78.0,2
3360,Harlur,1290.0,2.0,89.9,2
3361,Harlur,1386.0,2.0,85.0,2
3362,Harlur,1174.0,2.0,74.0,2
3363,Harlur,1174.0,2.0,78.0,2
3365,Harlur,1755.0,3.0,115.0,3
3368,Harlur,1532.0,2.0,65.0,2
3370,Harlur,1197.0,2.0,77.0,2
3371,Harlur,1752.12,3.0,125.0,3
3372,Harlur,3425.0,3.0,320.0,3
3373,Harlur,2569.0,5.0,180.0,4
3374,Harlur,1225.0,2.0,56.0,2
3375,Harlur,1197.0,2.0,76.0,2
3377,Harlur,1197.0,2.0,75.0,2
3378,Harlur,1755.0,3.0,117.0,3
3379,Harlur,1197.0,2.0,79.9,2
3380,Harlur,936.0,2.0,45.0,2
3381,Harlur,2990.0,4.0,225.0,4
3382,Harlur,1370.0,2.0,88.0,2
3383,Harlur,1335.0,2.0,72.76,2
3384,Hebbal,1760.0,2.0,123.0,3
3385,Hebbal,5611.5,4.0,477.0,4
3386,Hebbal,1900.0,3.0,119.0,3
3387,Hebbal,1349.0,2.0,98.2,2
3388,Hebbal,2483.0,5.0,212.0,4
3389,Hebbal,1760.0,2.0,130.0,3
3390,Hebbal,2400.0,4.0,245.0,3
3391,Hebbal,3450.0,5.0,260.0,3
3392,Hebbal,1920.0,3.0,134.0,3
3393,Hebbal,1500.0,3.0,150.0,3
3394,Hebbal,1337.0,2.0,82.0,2
3395,Hebbal,1349.0,2.0,98.0,2
3396,Hebbal,1000.0,2.0,45.0,2
3397,Hebbal,2470.0,5.0,247.0,4
3398,Hebbal,1036.0,2.0,50.0,2
3399,Hebbal,3900.0,4.0,410.0,4
3400,Hebbal,1255.0,2.0,77.68,3
3401,Hebbal,1355.0,3.0,83.87,3
3402,Hebbal,1790.0,3.0,127.0,3
3403,Hebbal,687.325,2.0,42.72,2
3405,Hebbal,1985.0,4.0,189.0,3
3406,Hebbal,2483.0,5.0,215.0,4
3407,Hebbal,1080.0,2.0,54.0,2
3408,Hebbal,1100.0,2.0,50.0,2
3409,Hebbal,812.0,2.0,55.0,2
3411,Hebbal,1075.0,2.0,52.0,2
3413,Hebbal,1040.0,2.0,50.0,2
3414,Hebbal,2526.0,2.0,250.0,3
3416,Hebbal,1255.0,2.0,77.68,3
3417,Hebbal,823.0,2.0,50.63,2
3418,Hebbal,1420.0,2.0,123.0,2
3419,Hebbal,1069.0,3.0,65.4,3
3420,Hebbal,3067.0,4.0,310.0,4
3421,Hebbal,1040.0,2.0,46.0,2
3422,Hebbal,1420.0,2.0,99.39,2
3423,Hebbal,4235.0,4.0,365.0,4
3424,Hebbal,1100.0,2.0,47.0,2
3425,Hebbal,1700.0,3.0,124.0,3
3426,Hebbal,4772.0,6.0,510.0,4
3427,Hebbal,3960.0,5.0,386.0,4
3429,Hebbal,1053.0,2.0,48.0,2
3430,Hebbal,1420.0,2.0,99.39,2
3431,Hebbal,1355.0,3.0,83.87,3
3432,Hebbal,1440.0,2.0,115.0,2
3433,Hebbal,1100.0,2.0,54.0,2
3434,Hebbal,1355.0,3.0,83.87,3
3435,Hebbal,3500.0,3.0,395.0,3
3436,Hebbal,2400.0,5.0,550.0,7
3438,Hebbal,2400.0,4.0,180.0,3
3439,Hebbal,1255.0,2.0,77.68,3
3440,Hebbal,1420.0,2.0,107.0,2
3441,Hebbal,1320.0,2.0,92.0,2
3442,Hebbal,919.0,2.0,49.0,2
3443,Hebbal,1645.0,3.0,135.0,3
3444,Hebbal,2080.0,3.0,175.0,3
3445,Hebbal,1355.0,3.0,83.87,3
3446,Hebbal,3895.0,4.0,405.0,4
3447,Hebbal,2483.0,5.0,230.0,4
3448,Hebbal,2600.0,3.0,195.0,3
3449,Hebbal,1645.0,3.0,117.0,3
3450,Hebbal,1251.0,2.0,88.73,2
3451,Hebbal,1645.0,3.0,121.0,3
3452,Hebbal,1760.0,3.0,123.0,3
3454,Hebbal,3960.0,5.0,386.0,4
3455,Hebbal,1645.0,3.0,120.0,3
3456,Hebbal,1255.0,2.0,90.0,3
3457,Hebbal,1645.0,3.0,117.0,3
3458,Hebbal,1255.0,3.0,77.68,3
3460,Hebbal,4640.0,4.0,600.0,4
3461,Hebbal,1636.0,3.0,119.0,3
3462,Hebbal,3520.0,3.0,430.0,3
3463,Hebbal,2661.0,2.0,226.5,3
3464,Hebbal,1255.0,2.0,95.0,3
3468,Hebbal,1255.0,2.0,95.0,3
3469,Hebbal,1088.0,2.0,61.45,2
3470,Hebbal,1349.0,2.0,97.8,2
3471,Hebbal,1255.0,3.0,77.68,3
3472,Hebbal,1344.0,2.0,108.0,2
3473,Hebbal,1320.0,3.0,226.0,3
3474,Hebbal,3895.0,2.0,451.0,4
3475,Hebbal,1255.0,2.0,90.0,3
3476,Hebbal,1255.0,3.0,77.68,3
3477,Hebbal,1138.0,2.0,110.0,2
3479,Hebbal,1250.0,2.0,55.55,2
3480,Hebbal,1200.0,2.0,49.0,2
3481,Hebbal,1088.0,2.0,62.0,2
3482,Hebbal,1987.0,4.0,165.0,3
3484,Hebbal,1299.0,2.0,100.0,2
3485,Hebbal,1200.0,2.0,60.0,2
3486,Hebbal,1645.0,3.0,117.0,3
3487,Hebbal,2850.0,5.0,343.0,3
3488,Hebbal,1390.0,2.0,95.0,2
3489,Hebbal,6000.0,8.0,220.0,8
3490,Hebbal,1333.0,2.0,100.0,2
3491,Hebbal,1204.0,2.0,45.0,2
3492,Hebbal,1355.0,3.0,83.87,3
3493,Hebbal,2650.0,4.0,199.0,3
3494,Hebbal,3450.0,5.0,348.0,3
3495,Hebbal,1244.0,3.0,48.0,2
3496,Hebbal,1800.0,3.0,140.0,3
3498,Hebbal,2470.0,4.0,203.0,4
3499,Hebbal,1200.0,2.0,52.0,2
3500,Hebbal,3900.0,4.0,410.0,4
3501,Hebbal,1255.0,2.0,95.0,3
3502,Hebbal,1200.0,4.0,225.0,4
3503,Hebbal,1333.0,2.0,104.0,2
3504,Hebbal,1645.0,3.0,117.0,3
3505,Hebbal,2600.0,3.0,199.0,3
3506,Hebbal,1345.0,2.0,97.0,2
3508,Hebbal,1200.0,2.0,52.0,2
3509,Hebbal,985.0,2.0,62.0,2
3510,Hebbal,1320.0,2.0,91.0,2
3511,Hebbal,2388.0,3.0,195.0,3
3512,Hebbal,1040.0,2.0,55.0,2
3514,Hebbal,1150.0,2.0,55.0,2
3515,Hebbal,2600.0,3.0,195.0,3
3516,Hebbal,1075.0,2.0,52.0,2
3517,Hebbal,1100.0,2.0,42.0,2
3518,Hebbal,1200.0,2.0,48.0,2
3519,Hebbal,1100.0,2.0,38.0,2
3522,Hebbal,3895.0,3.0,390.0,3
3523,Hebbal,1645.0,3.0,113.0,3
3524,Hebbal,1175.0,2.0,54.05,2
3525,Hebbal,1355.0,3.0,83.87,3
3526,Hebbal,1420.0,2.0,99.39,2
3527,Hebbal,1590.0,3.0,96.0,3
3528,Hebbal,3520.0,5.0,320.0,3
3529,Hebbal,1072.0,2.0,45.0,2
3530,Hebbal,1162.0,2.0,69.0,2
3531,Hebbal,1100.0,2.0,60.0,2
3532,Hebbal,4235.0,5.0,364.0,4
3533,Hebbal,1299.0,2.0,97.0,2
3534,Hebbal,3758.0,4.0,450.0,4
3535,Hebbal,1255.0,3.0,77.68,3
3536,Hebbal,2470.0,5.0,192.0,4
3537,Hebbal,4600.0,6.0,650.0,4
3538,Hebbal,1645.0,3.0,117.0,3
3539,Hebbal,1920.0,3.0,134.0,3
3540,Hebbal,4450.0,6.0,449.0,4
3541,Hebbal,3520.0,5.0,240.0,3
3542,Hebbal,1920.0,3.0,150.0,3
3543,Hebbal,2375.0,4.0,189.0,4
3544,Hebbal,1420.0,2.0,99.26,2
3545,Hebbal,1252.0,2.0,92.0,2
3547,Hebbal,1162.0,2.0,59.0,2
3548,Hebbal,1294.0,2.0,115.0,2
3549,Hebbal,4225.0,6.0,359.0,4
3550,Hebbal,1150.0,2.0,57.0,2
3551,Hebbal,1740.0,2.0,137.0,3
3553,Hebbal,3895.0,3.0,390.0,3
3554,Hebbal,1662.0,3.0,155.0,3
3555,Hebbal,2250.0,3.0,219.0,3
3556,Hebbal,4000.0,6.0,440.0,4
3557,Hebbal,1349.0,2.0,98.0,2
3558,Hebbal,4000.0,6.0,370.0,4
3559,Hebbal,1349.0,2.0,96.8,2
3560,Hebbal Kempapura,1700.0,3.0,155.0,3
3561,Hebbal Kempapura,1130.0,2.0,60.0,2
3562,Hebbal Kempapura,1800.0,3.0,175.0,3
3563,Hebbal Kempapura,2900.0,4.0,300.0,3
3564,Hebbal Kempapura,3522.0,3.0,380.0,3
3566,Hebbal Kempapura,1200.0,4.0,215.0,4
3567,Hebbal Kempapura,1200.0,2.0,125.0,2
3568,Hebbal Kempapura,2900.0,4.0,240.0,3
3569,Hebbal Kempapura,1150.0,2.0,40.0,2
3570,Hebbal Kempapura,3900.0,5.0,360.0,4
3571,Hebbal Kempapura,1300.0,2.0,102.0,2
3572,Hebbal Kempapura,1466.0,2.0,140.0,3
3574,Hebbal Kempapura,3895.0,4.0,495.0,4
3575,Hebbal Kempapura,2302.0,4.0,300.0,4
3576,Hebbal Kempapura,1130.0,2.0,60.0,2
3578,Hebbal Kempapura,1725.0,2.0,165.0,3
3579,Hebbal Kempapura,1200.0,3.0,125.0,3
3580,Hebbal Kempapura,3408.0,3.0,260.0,3
3581,Hebbal Kempapura,1485.0,3.0,132.0,2
3582,Hebbal Kempapura,1400.0,2.0,108.0,2
3583,Hebbal Kempapura,1800.0,3.0,150.0,3
3587,Hebbal Kempapura,1785.0,3.0,165.0,3
3588,Hebbal Kempapura,3729.0,4.0,384.0,4
3589,Hebbal Kempapura,1200.0,3.0,148.0,4
3590,Hebbal Kempapura,1600.0,3.0,170.0,3
3591,Hebbal Kempapura,1730.0,3.0,175.0,3
3593,Hegde Nagar,1569.0,3.0,101.0,3
3594,Hegde Nagar,3000.0,7.0,210.0,6
3595,Hegde Nagar,2026.0,3.0,132.0,3
3596,Hegde Nagar,1801.0,3.0,115.0,3
3597,Hegde Nagar,1050.0,1.0,56.0,2
3598,Hegde Nagar,1341.0,2.0,97.0,2
3599,Hegde Nagar,2112.95,4.0,145.0,3
3600,Hegde Nagar,1200.0,4.0,83.0,4
3601,Hegde Nagar,1703.0,3.0,113.0,3
3602,Hegde Nagar,1570.0,3.0,105.0,3
3603,Hegde Nagar,1801.0,3.0,140.0,3
3604,Hegde Nagar,1584.01,3.0,103.0,3
3605,Hegde Nagar,1965.0,4.0,125.0,3
3606,Hegde Nagar,2006.0,4.0,196.0,3
3607,Hegde Nagar,1200.0,2.0,75.0,2
3608,Hegde Nagar,3216.0,5.0,300.0,4
3609,Hegde Nagar,2006.8,4.0,196.0,3
3610,Hegde Nagar,1847.0,3.0,135.0,3
3611,Hegde Nagar,2162.0,3.0,200.0,3
3612,Hegde Nagar,1179.0,2.0,49.35,2
3614,Hegde Nagar,1965.0,4.0,132.0,3
3615,Hegde Nagar,1703.0,3.0,125.0,3
3616,Hegde Nagar,1847.0,3.0,125.0,3
3617,Hegde Nagar,2144.6,4.0,145.0,3
3618,Hegde Nagar,3750.0,6.0,375.0,4
3620,Hegde Nagar,1718.0,3.0,119.0,3
3621,Hegde Nagar,1847.0,3.0,123.0,3
3622,Hegde Nagar,1340.0,2.0,72.0,2
3624,Hegde Nagar,1703.0,3.0,130.0,3
3625,Hegde Nagar,2087.01,4.0,135.0,3
3626,Hegde Nagar,1718.0,3.0,130.0,3
3627,Hegde Nagar,1884.0,4.0,118.0,3
3628,Hegde Nagar,1930.0,4.0,122.0,3
3630,Hegde Nagar,1584.01,3.0,104.0,3
3631,Hegde Nagar,1500.0,3.0,135.0,3
3634,Hegde Nagar,3500.0,5.0,450.0,4
3635,Hegde Nagar,2162.03,4.0,129.0,3
3636,Hegde Nagar,2087.01,4.0,160.0,3
3637,Hegde Nagar,3734.0,5.0,430.0,4
3639,Hegde Nagar,1000.0,2.0,66.0,2
3640,Hegde Nagar,1348.0,2.0,80.5,3
3641,Hennur,1075.0,2.0,52.0,2
3642,Hennur,1255.0,2.0,52.32,2
3643,Hennur,2264.0,2.0,155.0,3
3644,Hennur,1225.0,2.0,57.0,2
3645,Hennur,1255.0,2.0,57.5,2
3646,Hennur,1259.0,2.0,57.0,2
3647,Hennur,1255.0,2.0,53.5,2
3648,Hennur,1285.0,2.0,60.0,2
3649,Hennur,1285.0,2.0,60.0,2
3650,Hennur,1100.0,2.0,60.0,2
3651,Hennur,1231.0,2.0,48.0,2
3652,Hennur,1255.0,2.0,58.0,2
3653,Hennur,1040.0,2.0,42.12,2
3654,Hennur,1255.0,2.0,54.5,2
3655,Hennur,1041.0,2.0,40.6,2
3657,Hennur,1255.0,2.0,55.5,2
3659,Hennur,1231.0,2.0,50.0,2
3660,Hennur,2500.0,5.0,125.0,5
3661,Hennur,1000.0,3.0,130.0,3
3662,Hennur,1160.0,2.0,49.0,2
3663,Hennur,2400.0,3.0,135.0,3
3664,Hennur,1255.0,2.0,53.5,2
3665,Hennur,1255.0,2.0,55.5,2
3666,Hennur,1100.0,2.0,44.55,2
3667,Hennur,1255.0,2.0,57.5,2
3668,Hennur,960.0,2.0,48.0,2
3669,Hennur,1020.0,2.0,48.0,2
3670,Hennur,2502.0,4.0,170.0,4
3671,Hennur,1640.0,3.0,120.0,3
3672,Hennur,1255.0,2.0,52.32,2
3673,Hennur,2557.0,2.0,170.0,4
3674,Hennur,1295.0,2.0,64.0,2
3675,Hennur,1935.0,3.0,102.0,3
3677,Hennur,1345.0,2.0,69.0,3
3678,Hennur,1255.0,2.0,58.0,2
3679,Hennur,1420.0,2.0,62.0,2
3680,Hennur,1155.0,2.0,54.5,2
3681,Hennur,1255.0,2.0,52.32,2
3682,Hennur,1255.0,2.0,52.35,2
3685,Hennur,1255.0,2.0,54.5,2
3686,Hennur,1150.0,3.0,80.0,3
3687,Hennur,1830.0,2.0,113.0,3
3688,Hennur,1830.5,3.0,84.205,3
3689,Hennur,1255.0,2.0,55.5,2
3690,Hennur,1482.0,3.0,110.0,3
3691,Hennur,1255.0,2.0,53.57,2
3692,Hennur,1830.0,3.0,121.0,3
3693,Hennur,1255.0,2.0,56.5,2
3694,Hennur,1050.0,2.0,42.73,2
3695,Hennur,1295.0,2.0,62.0,2
3696,Hennur Road,2089.0,3.0,140.0,3
3697,Hennur Road,3203.5,2.0,224.5,4
3698,Hennur Road,5000.0,8.0,250.0,8
3700,Hennur Road,1385.0,2.0,83.09,2
3701,Hennur Road,1317.5,2.0,63.77,2
3703,Hennur Road,2264.0,3.0,159.0,3
3704,Hennur Road,1157.0,2.0,84.0,2
3705,Hennur Road,1904.0,3.0,120.0,3
3706,Hennur Road,1891.0,3.0,109.0,3
3707,Hennur Road,1561.0,3.0,95.0,3
3709,Hennur Road,2060.0,3.0,149.0,3
3710,Hennur Road,1482.0,2.0,92.0,3
3711,Hennur Road,1232.0,2.0,89.0,2
3712,Hennur Road,1065.0,2.0,42.6,2
3713,Hennur Road,1482.0,2.0,83.73,3
3714,Hennur Road,1482.0,2.0,87.0,3
3715,Hennur Road,3450.0,4.0,294.0,4
3716,Hennur Road,1891.0,3.0,139.0,3
3717,Hennur Road,1703.0,3.0,101.0,3
3718,Hennur Road,1232.0,2.0,69.61,2
3719,Hennur Road,987.0,2.0,49.0,2
3720,Hennur Road,1804.0,3.0,102.0,3
3721,Hennur Road,2160.0,3.0,160.0,3
3723,Hennur Road,1680.0,3.0,99.27,3
3724,Hennur Road,1065.0,2.0,42.6,2
3725,Hennur Road,1350.0,2.0,49.0,2
3726,Hennur Road,1385.0,2.0,83.09,2
3729,Hennur Road,2350.0,3.0,174.0,3
3730,Hennur Road,1586.0,3.0,93.94,3
3731,Hennur Road,1975.0,3.0,123.0,3
3732,Hennur Road,1664.0,2.0,93.865,3
3733,Hennur Road,1290.0,2.0,94.5,3
3734,Hennur Road,901.0,2.0,49.5,2
3735,Hennur Road,1445.0,3.0,86.56,3
3736,Hennur Road,1482.0,2.0,97.0,3
3737,Hennur Road,2651.0,2.0,225.0,3
3738,Hennur Road,1182.0,2.0,82.5,2
3740,Hennur Road,1036.0,2.0,59.46,2
3741,Hennur Road,1891.0,3.0,109.0,3
3742,Hennur Road,1232.0,2.0,69.61,2
3744,Hennur Road,1804.0,3.0,102.0,3
3745,Hennur Road,1081.0,2.0,30.27,2
3746,Hennur Road,2320.0,3.0,170.0,3
3747,Hennur Road,1936.0,3.0,118.0,3
3748,Hennur Road,1480.0,2.0,65.0,2
3749,Hennur Road,1590.0,3.0,96.5,3
3750,Hennur Road,1445.0,2.0,105.0,3
3751,Hennur Road,1036.0,2.0,59.45,2
3753,Hennur Road,1832.0,3.0,125.0,3
3754,Hennur Road,1359.0,2.0,104.0,2
3755,Hennur Road,1341.0,2.0,75.76,2
3756,Hennur Road,1040.0,2.0,50.0,2
3757,Hennur Road,2400.0,5.0,390.0,4
3758,Hennur Road,1685.0,3.0,95.0,3
3759,Hennur Road,1414.0,2.0,84.18,2
3760,Hennur Road,1949.0,3.0,133.0,3
3761,Hennur Road,1232.0,2.0,89.0,2
3762,Hennur Road,1250.0,2.0,77.88,3
3763,Hennur Road,2502.0,4.0,180.0,4
3764,Hennur Road,1831.0,3.0,110.0,3
3765,Hennur Road,1232.0,2.0,87.0,2
3766,Hennur Road,1232.0,2.0,74.0,2
3767,Hennur Road,1232.0,2.0,66.0,2
3768,Hennur Road,1341.0,2.0,95.0,2
3769,Hennur Road,2700.0,3.0,150.0,3
3770,Hennur Road,1232.0,2.0,88.0,2
3771,Hennur Road,2365.0,4.0,175.0,3
3772,Hennur Road,1310.0,2.0,66.0,2
3774,Hennur Road,1015.0,2.0,50.0,2
3776,Hennur Road,2264.0,3.0,168.0,3
3777,Hennur Road,1500.0,5.0,175.0,5
3778,Hennur Road,2002.0,3.0,120.0,3
3779,Hennur Road,1232.0,2.0,69.6,2
3780,Hennur Road,1195.0,2.0,73.0,2
3781,Hennur Road,1020.0,2.0,47.0,2
3783,Hennur Road,1061.0,2.0,54.92,2
3785,Hennur Road,1020.0,2.0,45.0,2
3786,Hennur Road,2041.0,3.0,128.0,3
3787,Hennur Road,1232.0,2.0,87.0,2
3788,Hennur Road,1066.0,2.0,52.23,2
3789,Hennur Road,973.0,2.0,56.0,2
3790,Hennur Road,1255.0,2.0,84.0,2
3791,Hennur Road,1650.0,5.0,309.0,4
3792,Hennur Road,1232.0,2.0,83.0,2
3793,Hennur Road,1832.0,3.0,116.0,3
3794,Hennur Road,2050.0,3.0,120.0,3
3795,Hennur Road,1445.0,2.0,86.69,3
3796,Hennur Road,1297.0,2.0,49.9,2
3797,Hennur Road,1153.0,2.0,43.0,2
3798,Hennur Road,1445.0,2.0,83.0,3
3799,Hennur Road,1679.0,3.0,94.86,3
3801,Hennur Road,1654.0,3.0,97.8,3
3802,Hennur Road,2400.0,5.0,500.0,4
3803,Hennur Road,1305.0,2.0,110.0,3
3804,Hennur Road,1480.0,3.0,100.0,3
3805,Hennur Road,1450.0,3.0,88.6,3
3806,Hennur Road,1155.0,2.0,69.18,2
3807,Hennur Road,1053.0,2.0,53.0,2
3808,Hennur Road,1195.0,2.0,59.0,2
3810,Hennur Road,1904.0,3.0,129.0,3
3811,Hennur Road,1981.0,3.0,134.0,3
3812,Hennur Road,1155.0,2.0,69.18,2
3814,Hennur Road,1590.0,3.0,105.0,3
3815,Hennur Road,1200.0,2.0,36.0,2
3816,Hennur Road,2041.0,3.0,138.0,3
3817,Hennur Road,1100.0,2.0,78.0,3
3818,Hennur Road,1880.0,4.0,154.0,4
3819,Hennur Road,1232.0,2.0,69.61,2
3820,Hennur Road,1748.0,3.0,103.0,3
3821,Hennur Road,1460.0,2.0,80.3,2
3823,Hennur Road,1933.0,3.0,140.0,3
3824,Hennur Road,1030.0,2.0,46.5,2
3825,Hennur Road,1232.0,2.0,69.61,2
3826,Hennur Road,2950.0,4.0,253.0,4
3827,Hennur Road,1450.0,3.0,79.0,3
3828,Hennur Road,1445.0,2.0,89.56,3
3829,Hennur Road,973.0,2.0,50.74,2
3830,Hennur Road,1482.0,2.0,83.73,3
3831,Hennur Road,1305.0,2.0,77.0,3
3833,Hennur Road,1165.0,2.0,67.0,2
3834,Hennur Road,980.0,2.0,51.0,2
3835,Hennur Road,1232.0,2.0,80.0,2
3836,Hennur Road,1085.0,2.0,43.4,2
3837,Hennur Road,950.0,2.0,55.0,2
3838,Hennur Road,1140.0,2.0,56.0,2
3839,Hennur Road,1891.0,3.0,110.0,3
3842,Hennur Road,1165.0,2.0,52.0,2
3843,Hennur Road,1052.0,2.0,34.72,2
3844,Hennur Road,1450.0,2.0,80.0,2
3845,Hennur Road,1155.0,2.0,69.18,2
3846,Hennur Road,1936.0,3.0,131.0,3
3847,Hoodi,985.0,2.0,67.0,2
3849,Hoodi,1196.0,2.0,94.42,2
